data,infected_Agrigento,infected_Alessandria,infected_Ancona,infected_Aosta,infected_Arezzo,infected_Ascoli_Piceno,infected_Asti,infected_Avellino,infected_Bari,infected_Barletta-Andria-Trani,infected_Belluno,infected_Benevento,infected_Bergamo,infected_Biella,infected_Bologna,infected_Bolzano,infected_Brescia,infected_Brindisi,infected_Cagliari,infected_Caltanissetta,infected_Campobasso,infected_Caserta,infected_Catania,infected_Catanzaro,infected_Chieti,infected_Como,infected_Cosenza,infected_Cremona,infected_Crotone,infected_Cuneo,infected_Enna,infected_Fermo,infected_Ferrara,infected_Firenze,infected_Foggia,infected_Forlì-Cesena,infected_Frosinone,infected_Genova,infected_Gorizia,infected_Grosseto,infected_Imperia,infected_Isernia,infected_L'Aquila,infected_La_Spezia,infected_Latina,infected_Lecce,infected_Lecco,infected_Livorno,infected_Lodi,infected_Lucca,infected_Macerata,infected_Mantova,infected_Massa_Carrara,infected_Matera,infected_Messina,infected_Milano,infected_Modena,infected_Monza_e_della_Brianza,infected_Napoli,infected_Novara,infected_Nuoro,infected_Oristano,infected_Padova,infected_Palermo,infected_Parma,infected_Pavia,infected_Perugia,infected_Pesaro_e_Urbino,infected_Pescara,infected_Piacenza,infected_Pisa,infected_Pistoia,infected_Pordenone,infected_Potenza,infected_Prato,infected_Ragusa,infected_Ravenna,infected_Reggio_nell'Emilia,infected_Rieti,infected_Rimini,infected_Roma,infected_Rovigo,infected_Salerno,infected_Sassari,infected_Savona,infected_Siena,infected_Siracusa,infected_Sondrio,infected_Sud_Sardegna,infected_Taranto,infected_Teramo,infected_Terni,infected_Torino,infected_Trapani,infected_Trento,infected_Treviso,infected_Trieste,infected_Udine,infected_Varese,infected_Venezia,infected_Verbano-Cusio-Ossola,infected_Vercelli,infected_Verona,infected_Vibo_Valentia,infected_Vicenza,infected_Viterbo
2020-07-20 17:00:00,138,4084,1880,1196,689,294,1880,576,1498,382,1204,209,14859,1054,5458,2684,15842,669,259,186,364,591,792,217,832,4143,486,6712,121,2899,439,474,1102,3236,1171,1772,671,5635,221,405,1522,62,245,868,633,527,2868,482,3617,1367,1158,3660,1056,210,475,24716,3979,5846,2683,2805,78,61,4108,507,3736,5602,1014,2768,1601,4462,942,749,717,191,549,115,1117,4974,414,2181,6167,452,724,879,1596,429,330,1599,102,281,636,384,15953,137,4889,2732,1411,1007,3952,2745,1147,1347,5157,87,2884,460
2020-07-21 17:00:00,138,4085,1882,1196,690,294,1880,577,1497,382,1204,209,14865,1054,5465,2685,15849,669,259,186,364,594,793,217,834,4143,486,6714,121,2902,439,474,1102,3239,1171,1772,672,5635,221,405,1524,62,247,868,635,527,2868,482,3618,1371,1158,3661,1056,210,475,24725,3982,5848,2684,2805,78,61,4119,508,3735,5604,1017,2768,1600,4461,943,749,718,191,549,115,1119,4977,414,2185,6170,452,726,879,1605,429,330,1602,102,281,635,384,15956,137,4891,2738,1411,1008,3953,2746,1147,1349,5156,87,2885,460
2020-07-22 17:00:00,138,4092,1883,1196,690,294,1881,577,1497,382,1208,209,14872,1054,5481,2685,15859,669,259,186,368,600,799,217,831,4144,487,6714,121,2903,439,474,1108,3242,1171,1772,674,5636,221,405,1524,62,247,868,636,527,2869,482,3622,1371,1158,3661,1056,212,475,24744,3995,5854,2687,2806,79,61,4136,508,3739,5604,1019,2768,1601,4463,944,749,718,192,551,115,1122,4980,414,2195,6183,455,737,879,1611,429,331,1603,102,281,635,384,15957,137,4911,2738,1411,1010,3959,2759,1148,1349,5158,87,2886,460
2020-07-23 17:00:00,138,4092,1883,1196,690,294,1882,577,1500,382,1211,209,14899,1054,5507,2686,15865,670,259,186,377,603,803,217,834,4145,488,6717,121,2906,439,475,1111,3242,1172,1774,674,5636,221,407,1525,62,249,869,638,530,2869,483,3622,1371,1158,3662,1056,213,475,24761,4001,5857,2692,2806,80,61,4157,508,3741,5607,1020,2768,1605,4463,944,750,718,192,551,116,1124,4982,414,2206,6206,457,747,880,1622,429,331,1603,102,281,635,384,15961,137,4941,2737,1411,1013,3974,2766,1149,1350,5188,87,2884,461
2020-07-24 17:00:00,138,4094,1883,1196,690,294,1883,577,1500,382,1211,209,14907,1054,5521,2687,15872,670,259,186,378,603,805,217,835,4146,488,6718,121,2909,439,475,1113,3246,1178,1780,674,5637,222,408,1525,62,249,869,642,537,2870,483,3625,1374,1158,3665,1056,213,480,24783,4013,5859,2694,2806,82,61,4169,509,3742,5609,1021,2769,1609,4464,944,752,720,192,552,116,1129,4994,414,2214,6218,459,749,881,1624,429,331,1603,102,281,635,384,15962,137,4957,2740,1412,1014,3975,2774,1150,1350,5190,87,2887,462
2020-07-25 17:00:00,138,4094,1883,1196,691,294,1883,577,1502,382,1212,209,14926,1054,5527,2693,15888,671,259,187,381,603,814,217,836,4148,488,6718,121,2915,439,475,1115,3250,1180,1786,674,5639,225,408,1525,62,249,870,644,540,2873,484,3627,1376,1158,3672,1056,213,481,24808,4025,5861,2711,2808,82,61,4183,509,3743,5609,1021,2771,1611,4471,944,754,720,192,552,118,1132,4999,414,2217,6233,459,758,884,1624,429,331,1603,102,281,635,384,15966,137,4959,2749,1412,1016,3978,2778,1151,1351,5193,88,2889,463
2020-07-26 17:00:00,138,4096,1883,1196,691,294,1883,578,1502,382,1212,209,14951,1054,5552,2698,15897,671,259,188,381,605,821,217,836,4151,488,6720,121,2921,439,475,1115,3259,1180,1792,674,5639,225,408,1525,65,249,870,646,543,2874,484,3627,1377,1158,3673,1056,213,483,24821,4032,5867,2716,2808,82,61,4197,510,3747,5610,1021,2777,1612,4475,946,755,722,192,554,120,1138,5002,414,2222,6250,459,761,884,1627,429,331,1605,102,281,635,384,15969,138,4965,2749,1412,1016,3986,2781,1151,1351,5192,88,2890,463
2020-07-27 17:00:00,138,4097,1883,1196,693,294,1883,578,1502,382,1212,209,14959,1054,5558,2700,15899,671,259,188,384,609,824,217,837,4153,488,6720,121,2921,439,475,1115,3261,1181,1792,674,5657,225,408,1525,65,256,872,646,545,2876,484,3627,1380,1158,3673,1056,213,483,24835,4040,5869,2723,2808,82,61,4200,510,3749,5610,1021,2779,1612,4480,946,755,722,192,555,120,1140,5007,418,2226,6259,459,767,882,1629,429,331,1605,102,281,635,384,15971,138,4966,2749,1412,1016,3986,2784,1152,1351,5192,88,2899,463
2020-07-28 17:00:00,139,4099,1883,1206,693,296,1883,578,1502,382,1212,209,14981,1055,5563,2692,15902,671,261,188,384,613,829,217,837,4153,488,6721,121,2921,439,476,1115,3263,1183,1794,674,5661,225,408,1525,65,256,872,646,547,2876,484,3628,1380,1162,3673,1056,213,487,24860,4041,5869,2743,2811,82,61,4204,511,3750,5613,1021,2783,1613,4480,946,755,722,192,556,128,1140,5011,420,2235,6268,458,768,883,1629,429,331,1606,105,281,635,384,15976,138,4966,2758,1412,1016,3990,2788,1152,1351,5197,88,2904,462
2020-07-29 17:00:00,139,4099,1886,1208,693,299,1884,578,1503,382,1212,209,14990,1055,5576,2696,15914,671,261,188,385,614,836,217,840,4154,491,6723,121,2925,439,476,1118,3275,1185,1793,674,5673,225,408,1525,65,256,875,647,554,2877,484,3628,1381,1162,3680,1056,213,491,24876,4046,5873,2754,2811,83,61,4211,511,3750,5613,1021,2794,1613,4480,948,756,723,192,556,134,1142,5013,421,2239,6300,458,775,883,1631,430,331,1606,106,281,635,384,15982,139,4970,2768,1412,1017,3992,2801,1152,1351,5203,88,2909,462
2020-07-30 17:00:00,167,4104,1886,1208,693,299,1885,579,1503,382,1212,209,15007,1056,5578,2702,15931,671,261,188,385,614,842,217,841,4158,492,6725,121,2926,440,476,1118,3281,1185,1793,674,5678,225,408,1525,65,257,878,648,557,2878,484,3628,1384,1165,3684,1056,213,493,24891,4055,5878,2765,2811,83,61,4224,512,3753,5616,1021,2799,1614,4487,948,756,728,192,558,135,1145,5013,422,2245,6316,458,778,883,1635,430,331,1607,106,281,638,384,15982,139,4973,2850,1412,1025,4003,2816,1152,1351,5200,88,2911,462
2020-07-31 17:00:00,167,4105,1892,1208,693,299,1885,579,1504,382,1212,209,15025,1056,5588,2717,15937,671,261,188,386,614,845,217,841,4159,492,6727,121,2928,440,476,1118,3291,1186,1796,674,5679,225,408,1525,65,259,878,652,557,2878,484,3629,1384,1165,3691,1057,213,494,24926,4058,5880,2769,2813,83,61,4242,517,3754,5619,1022,2814,1615,4492,949,756,730,192,559,142,1150,5019,423,2249,6329,459,782,883,1636,431,331,1607,116,281,638,384,15983,139,4975,2920,1412,1026,4008,2839,1152,1351,5202,91,2915,462
2020-08-01 17:00:00,167,4106,1893,1208,693,299,1885,579,1508,382,1212,209,15036,1056,5603,2725,15948,671,261,189,386,614,847,217,842,4160,492,6728,121,2931,441,476,1122,3294,1198,1796,674,5692,225,408,1527,67,259,878,657,561,2878,484,3630,1385,1168,3693,1057,213,495,24944,4061,5885,2775,2818,83,61,4252,518,3759,5621,1026,2814,1620,4508,951,756,734,192,559,145,1149,5031,423,2251,6341,461,786,884,1636,431,332,1608,121,281,638,386,15989,139,4975,2932,1414,1027,4011,2848,1152,1352,5207,91,2916,462
2020-08-02 17:00:00,167,4107,1893,1209,693,299,1886,579,1508,382,1212,210,15045,1056,5620,2728,15952,672,261,189,388,618,853,217,843,4161,492,6732,121,2932,441,478,1124,3296,1204,1800,674,5695,225,408,1527,67,259,879,660,562,2878,485,3631,1388,1169,3696,1057,213,495,24954,4064,5886,2775,2819,83,61,4272,518,3765,5621,1028,2819,1620,4511,954,756,742,192,559,145,1153,5037,423,2254,6355,461,788,886,1640,431,333,1609,123,281,640,386,15994,139,4979,2938,1414,1029,4012,2858,1154,1353,5211,91,2920,462
2020-08-03 17:00:00,167,4107,1893,1209,695,299,1886,579,1511,382,1212,210,15049,1056,5622,2734,15957,672,262,189,390,620,855,217,843,4161,492,6732,121,2932,441,478,1117,3298,1205,1789,675,5697,225,408,1527,67,260,879,662,567,2878,485,3631,1391,1169,3696,1057,213,495,24966,4039,5889,2777,2821,83,61,4282,518,3759,5621,1027,2819,1628,4488,957,756,742,192,559,146,1154,5028,423,2256,6367,461,789,887,1640,431,333,1609,123,281,640,387,15997,139,4981,2938,1414,1029,4012,2863,1154,1355,5212,91,2920,462
2020-08-04 17:00:00,167,4111,1893,1209,695,299,1886,579,1513,382,1212,210,15054,1056,5638,2740,15959,673,262,189,390,620,860,217,844,4164,492,6733,121,2933,441,478,1126,3300,1209,1806,677,5698,225,410,1531,67,260,879,662,567,2878,487,3633,1392,1169,3703,1057,213,496,24985,4075,5890,2778,2821,83,61,4286,518,3769,5621,1028,2821,1629,4513,957,756,745,192,563,150,1158,5049,424,2262,6380,464,790,887,1640,431,333,1610,125,281,641,387,15998,139,4983,2941,1416,1029,4013,2871,1154,1358,5214,91,2922,462
2020-08-05 17:00:00,167,4112,1896,1209,695,300,1886,579,1516,382,1212,211,15071,1056,5644,2745,15974,675,267,191,391,622,862,218,845,4169,492,6736,121,2940,441,479,1128,3301,1218,1807,680,5699,226,412,1534,67,260,879,663,575,2878,487,3637,1398,1169,3765,1057,213,501,25001,4081,5895,2781,2823,84,61,4298,521,3771,5622,1030,2822,1631,4522,959,756,745,192,563,159,1161,5056,425,2268,6385,464,791,888,1642,431,333,1610,127,281,641,387,15999,139,4984,2946,1417,1036,4016,2884,1155,1363,5222,91,2925,464
2020-08-06 17:00:00,167,4113,1898,1210,695,300,1886,579,1519,382,1212,211,15093,1056,5657,2757,15986,675,269,195,391,622,878,218,858,4174,492,6742,121,2945,442,479,1128,3304,1219,1806,680,5708,226,415,1535,67,268,879,663,577,2885,488,3637,1402,1169,3787,1057,213,507,25017,4090,5896,2787,2826,84,61,4311,523,3778,5627,1030,2827,1635,4527,959,756,748,192,565,160,1162,5067,427,2278,6398,467,792,888,1644,435,333,1610,128,282,642,390,16008,139,4988,2951,1417,1040,4020,2902,1157,1365,5235,91,2931,463
2020-08-07 17:00:00,167,4117,1898,1212,697,301,1887,581,1524,382,1212,211,15102,1056,5667,2761,15997,675,271,196,392,625,884,218,859,4179,493,6742,122,2951,442,479,1129,3306,1222,1808,680,5713,226,418,1535,67,270,880,665,580,2887,489,3639,1405,1174,3796,1057,213,510,25031,4104,5903,2796,2828,84,61,4334,524,3784,5631,1031,2840,1638,4533,960,756,748,192,565,176,1164,5078,427,2281,6416,469,795,888,1646,436,333,1612,129,282,643,395,16014,139,4992,3082,1418,1043,4023,2916,1157,1383,5242,91,2937,463
2020-08-08 17:00:00,167,4123,1898,1216,703,302,1887,581,1526,382,1212,211,15109,1056,5672,2766,16002,676,271,198,392,627,894,218,863,4180,493,6744,122,2954,448,479,1129,3312,1224,1812,680,5713,226,418,1535,67,270,880,668,584,2887,490,3642,1407,1174,3816,1058,213,511,25055,4111,5905,2798,2834,84,61,4345,525,3790,5631,1031,2842,1638,4535,961,757,748,192,566,179,1167,5087,428,2287,6431,470,795,888,1649,440,338,1613,129,282,672,397,16019,139,4993,3100,1419,1047,4030,2934,1157,1388,5251,91,2940,464
2020-08-09 17:00:00,167,4125,1899,1214,713,303,1889,583,1527,382,1213,211,15114,1056,5689,2773,16014,676,271,198,392,635,903,218,863,4186,493,6745,122,2966,456,480,1131,3316,1230,1816,680,5716,226,420,1535,67,275,880,672,585,2888,494,3645,1414,1176,3829,1075,213,511,25075,4117,5911,2809,2836,84,61,4357,528,3791,5632,1031,2851,1638,4539,969,759,748,192,572,180,1178,5107,430,2289,6463,473,802,888,1650,441,345,1613,135,282,676,398,16024,140,4995,3112,1420,1052,4032,2943,1157,1402,5262,91,2948,464
2020-08-10 17:00:00,167,4129,1900,1215,714,303,1889,583,1538,382,1213,211,15117,1056,5702,2774,16021,676,271,198,392,635,912,218,869,4186,494,6748,122,2968,456,480,1133,3319,1239,1818,681,5717,226,420,1535,67,275,880,674,591,2888,494,3647,1417,1177,3831,1076,213,512,25079,4125,5913,2818,2837,84,61,4360,533,3792,5633,1035,2851,1638,4544,969,759,748,192,572,181,1180,5109,433,2291,6491,475,803,890,1660,441,361,1613,135,282,677,399,16027,140,4996,3116,1420,1052,4032,2954,1157,1411,5263,91,2948,468
2020-08-11 17:00:00,167,4129,1902,1213,716,303,1890,584,1547,384,1213,211,15119,1056,5712,2775,16035,676,271,198,392,637,917,218,876,4189,495,6749,122,2969,456,480,1133,3334,1240,1820,681,5718,227,420,1541,67,284,881,676,597,2889,494,3647,1419,1178,3841,1076,213,512,25100,4127,5919,2836,2839,84,61,4375,538,3793,5634,1035,2852,1639,4543,970,761,748,192,572,253,1180,5113,434,2292,6511,475,805,898,1663,441,368,1614,147,284,679,399,16046,140,4998,3127,1421,1053,4038,2960,1157,1412,5288,91,2952,468
2020-08-12 17:00:00,169,4131,1907,1213,729,310,1895,585,1563,389,1214,212,15125,1056,5725,2779,16046,680,272,198,392,639,927,218,879,4197,496,6751,122,2980,456,480,1134,3343,1247,1821,681,5725,227,421,1542,67,288,883,679,597,2894,494,3652,1423,1178,3860,1076,213,512,25129,4131,5923,2873,2849,84,61,4383,545,3797,5636,1036,2855,1640,4545,971,762,748,192,572,259,1188,5118,435,2294,6542,476,805,898,1676,445,371,1615,147,285,680,404,16054,141,4998,3152,1424,1059,4044,2969,1157,1419,5295,91,2955,469
2020-08-13 17:00:00,171,4132,1908,1213,733,314,1899,585,1568,390,1215,214,15128,1056,5739,2781,16054,681,276,201,397,649,931,220,881,4198,497,6752,124,2984,456,480,1134,3353,1250,1821,683,5735,230,422,1546,68,290,895,683,598,2896,495,3653,1429,1179,3868,1078,213,516,25157,4136,5926,2886,2856,85,61,4409,561,3802,5639,1042,2860,1641,4548,972,764,750,193,572,267,1191,5123,439,2295,6568,480,809,898,1707,446,376,1616,159,285,689,405,16057,141,5000,3175,1425,1068,4051,2980,1157,1426,5307,92,2966,469
2020-08-14 17:00:00,191,4133,1912,1213,734,320,1899,585,1571,390,1217,217,15135,1056,5755,2784,16066,681,277,202,397,647,936,222,884,4204,497,6753,124,2985,456,480,1136,3360,1253,1823,683,5740,231,422,1546,68,293,898,685,606,2904,496,3654,1430,1180,3872,1078,213,519,25187,4147,5929,2913,2859,85,62,4422,566,3804,5647,1049,2879,1648,4553,972,771,753,197,576,269,1198,5133,439,2296,6609,482,809,901,1718,451,376,1617,159,288,689,405,16064,141,5003,3220,1428,1069,4057,3007,1157,1427,5326,92,2976,469
2020-08-15 17:00:00,196,4138,1912,1213,734,327,1900,585,1578,390,1220,217,15140,1057,5767,2793,16085,681,277,208,399,653,941,224,885,4204,498,6756,124,2999,458,480,1147,3378,1266,1826,687,5753,232,424,1552,68,300,900,688,606,2905,498,3654,1440,1181,3882,1078,213,520,25221,4157,5931,2933,2869,85,62,4433,575,3810,5653,1056,2882,1651,4561,974,772,761,200,579,273,1207,5143,439,2298,6651,490,821,901,1724,451,389,1619,164,290,690,409,16074,142,5003,3275,1428,1075,4064,3018,1157,1429,5345,92,2986,477
2020-08-16 17:00:00,196,4139,1913,1213,735,328,1900,588,1586,390,1220,221,15145,1057,5774,2802,16094,681,278,208,399,661,953,224,886,4205,498,6756,124,3015,458,481,1148,3381,1267,1830,687,5758,232,424,1552,68,302,900,700,610,2907,506,3654,1444,1182,3885,1085,213,521,25246,4166,5936,2951,2869,85,61,4447,580,3815,5653,1059,2883,1651,4562,979,775,762,199,581,282,1212,5157,439,2298,6705,496,823,905,1731,452,393,1620,164,290,692,409,16085,150,5003,3293,1431,1079,4066,3028,1157,1439,5366,92,2991,479
2020-08-17 17:00:00,196,4140,1913,1214,735,334,1900,588,1589,390,1222,221,15151,1057,5782,2804,16098,681,279,208,399,671,956,224,886,4215,498,6756,126,3016,458,482,1148,3383,1268,1836,687,5760,233,427,1552,68,305,902,700,610,2907,508,3655,1451,1182,3886,1089,213,526,25256,4165,5939,2978,2874,86,61,4457,580,3820,5654,1060,2884,1653,4566,980,775,763,199,581,286,1217,5171,439,2298,6754,496,827,910,1738,454,395,1620,164,290,692,409,16089,150,5004,3298,1433,1080,4072,3033,1157,1441,5377,92,2997,479
2020-08-18 17:00:00,196,4140,1917,1214,739,339,1902,588,1593,394,1222,221,15164,1057,5785,2804,16102,681,280,209,408,684,960,224,886,4219,500,6756,127,3018,459,482,1148,3392,1270,1839,688,5770,235,427,1553,68,305,906,703,619,2907,508,3655,1455,1182,3892,1097,217,529,25271,4168,5943,2994,2883,87,61,4466,580,3823,5657,1070,2888,1654,4567,980,775,764,197,584,290,1222,5173,439,2298,6791,496,830,920,1744,457,395,1620,164,290,696,409,16099,150,5006,3322,1434,1086,4072,3038,1158,1444,5391,92,3003,479
2020-08-19 17:00:00,197,4140,1918,1216,739,340,1903,588,1600,394,1228,223,15177,1057,5799,2811,16123,683,283,209,413,700,983,225,888,4222,500,6758,127,3027,459,482,1160,3404,1278,1843,690,5786,237,429,1553,70,307,911,705,634,2915,511,3657,1457,1184,3894,1105,218,531,25297,4183,5953,3012,2889,100,61,4476,590,3830,5660,1074,2889,1657,4572,985,777,766,197,585,297,1230,5180,439,2301,6863,501,838,940,1756,457,396,1622,165,290,696,409,16120,151,5008,3344,1437,1090,4078,3047,1159,1447,5398,92,3010,479
2020-08-20 17:00:00,197,4145,1919,1217,744,344,1904,589,1604,398,1235,223,15204,1058,5821,2832,16146,683,290,209,417,719,990,225,889,4234,501,6761,127,3032,459,484,1167,3422,1285,1845,692,5801,237,429,1557,70,308,918,710,637,2917,514,3659,1472,1186,3912,1108,220,538,25344,4189,5960,3039,2897,100,61,4490,600,3838,5660,1087,2892,1658,4576,985,783,768,197,585,306,1230,5182,441,2301,6963,507,850,950,1759,459,400,1625,166,291,697,413,16145,151,5012,3435,1437,1102,4084,3053,1159,1452,5422,92,3022,484
2020-08-21 17:00:00,198,4146,1920,1217,748,346,1905,591,1618,402,1237,224,15221,1059,5831,2837,16174,683,303,217,418,740,1006,225,890,4242,502,6770,127,3039,459,484,1172,3437,1297,1846,696,5812,237,432,1559,71,321,919,711,642,2922,519,3663,1479,1193,3920,1109,220,539,25398,4198,5978,3071,2903,100,61,4509,606,3845,5664,1097,2898,1663,4588,993,787,783,197,593,316,1242,5202,442,2306,7085,511,863,977,1764,464,402,1626,168,291,698,425,16160,151,5016,3479,1447,1112,4091,3066,1161,1456,5450,92,3028,484
2020-08-22 17:00:00,202,4146,1923,1217,752,346,1905,591,1630,403,1241,224,15221,1062,5853,2856,16197,683,309,221,419,750,1009,226,895,4246,506,6771,128,3049,459,485,1181,3446,1304,1857,701,5826,240,435,1559,71,329,925,756,643,2926,522,3670,1485,1193,3928,1115,220,550,25469,4203,5990,3106,2909,103,61,4533,606,3857,5702,1108,2903,1670,4592,1004,788,791,197,594,340,1244,5212,443,2309,7238,511,869,1011,1773,469,403,1628,169,293,701,431,16176,152,5025,3562,1454,1126,4097,3078,1163,1459,5470,92,3037,487
2020-08-23 17:00:00,202,4147,1924,1217,758,346,1908,593,1641,405,1244,227,15253,1062,5884,2869,16243,690,326,221,420,798,1017,226,898,4260,507,6775,128,3054,459,485,1192,3460,1313,1870,721,5831,242,441,1563,71,341,936,762,647,2932,526,3677,1490,1196,3932,1124,222,558,25558,4211,6006,3175,2912,108,61,4556,610,3863,5707,1122,2903,1674,4604,1007,794,798,199,597,353,1257,5237,447,2313,7378,516,883,1067,1775,471,405,1628,172,293,701,435,16197,152,5028,3611,1455,1138,4110,3093,1164,1462,5481,92,3065,491
2020-08-24 17:00:00,202,4148,1927,1217,762,346,1910,593,1671,415,1245,228,15269,1066,5907,2884,16249,689,331,221,420,830,1020,226,899,4270,507,6777,128,3057,459,485,1194,3469,1316,1885,716,5842,242,442,1563,71,345,947,766,649,2934,532,3677,1496,1196,3932,1132,222,559,25611,4235,6020,3255,2916,108,61,4571,669,3869,5709,1130,2903,1674,4607,1012,794,798,199,600,354,1272,5254,450,2318,7519,517,895,1135,1777,473,406,1628,190,294,701,437,16214,152,5029,3685,1455,1140,4114,3102,1166,1468,5492,92,3068,492
2020-08-25 17:00:00,202,4149,1930,1219,764,347,1912,599,1696,416,1248,228,15274,1067,5914,2893,16274,696,334,222,420,847,1030,226,900,4285,508,6777,128,3059,459,485,1200,3476,1317,1895,726,5846,242,444,1564,71,350,952,769,661,2935,532,3677,1497,1197,3934,1141,224,564,25648,4247,6026,3365,2928,113,61,4590,669,3873,5715,1137,2906,1676,4608,1013,797,803,199,600,358,1287,5262,451,2319,7636,518,900,1153,1777,480,410,1629,198,296,702,452,16237,152,5032,3732,1455,1144,4119,3121,1168,1476,5507,92,3076,497
2020-08-26 17:00:00,202,4150,1932,1217,774,349,1914,599,1718,422,1249,228,15288,1071,5940,2898,16347,698,343,222,425,862,1042,227,902,4294,510,6788,129,3072,459,485,1212,3574,1327,1920,732,5863,251,450,1565,75,366,968,771,662,2940,535,3682,1498,1201,3938,1161,225,568,25750,4261,6041,3511,2946,114,62,4622,677,3882,5724,1154,2906,1680,4610,1020,802,809,199,604,361,1309,5264,451,2322,7785,522,911,1194,1780,486,412,1630,199,302,704,455,16255,156,5039,3784,1459,1157,4124,3135,1171,1487,5522,92,3101,500
2020-08-27 17:00:00,202,4158,1933,1218,779,352,1916,600,1745,423,1252,228,15308,1072,5970,2907,16378,702,349,222,426,882,1058,227,904,4305,512,6793,129,3075,459,515,1225,3596,1337,1957,746,5877,254,461,1569,75,377,979,776,664,2947,545,3684,1504,1208,3944,1178,226,575,25886,4276,6064,3598,2972,120,64,4645,694,3886,5738,1169,2923,1682,4621,1031,806,814,202,608,364,1339,5275,457,2338,7900,523,933,1232,1782,494,419,1631,202,304,706,456,16282,156,5054,3815,1466,1167,4135,3161,1176,1501,5538,92,3126,506
